title,link,episode_no,interviewer,speaker,transcript
Panik ist unangebracht,https://www.ndr.de/nachrichten/info/coronaskript102.pdf,2,Korinna Hennig,Christian Drosten,"Ja, also alle diese Fragen sind im Prinzip Fragen nach Kontaktübertragung im Gegensatz zur Tröpfchenübertragung. Also die Tröpfchenübertragung, die können wir uns so vorstellen: Jemand hustet, und das Virus bleibt in Form von ganz kleinen ausgehusteten Tröpfchen — die sind zum Teil so klein, dass man sie gar nicht sehen kann — in der Luft stehen und sinkt dann relativ schnell zu Boden. Wir glauben, dass der Wirkbereich, also die Reichweite von so einem Husten-Stoß, etwa zwei Meter beträgt. Also jemand hustet im Raum, dann bleibt so zwei Meter vor ihm eine Zeitlang eine kleine Virus-Wolke in der Luft, die aber relativ schnell zu Boden fällt, innerhalb von ein paar Minuten bis fünf Minuten, kann man sich vorstellen. Und wenn man durch diese Wolke in diesen fünf Minuten durchläuft und die eingeatmet hat, dann wird man sich mit einiger Wahrscheinlichkeit infizieren."
Panik ist unangebracht,https://www.ndr.de/nachrichten/info/coronaskript102.pdf,2,Korinna Hennig,Korinna Hennig,"Das heißt aber auch, wenn jemand gerade gehustet hat, verlässt den Raum, und ich gehe direkt unmittelbar danach rein, ist noch ein Ansteckungspotenzial da."
Panik ist unangebracht,https://www.ndr.de/nachrichten/info/coronaskript102.pdf,2,Korinna Hennig,Christian Drosten,"Ja, für eine kleine Zeit."
Panik ist unangebracht,https://www.ndr.de/nachrichten/info/coronaskript102.pdf,2,Korinna Hennig,Korinna Hennig,Und was die Kontaktübertragung angeht?
Panik ist unangebracht,https://www.ndr.de/nachrichten/info/coronaskript102.pdf,2,Korinna Hennig,Christian Drosten,"Das ist eben der zweite Mechanismus, der dazu kommt, auch Schmierinfektion manchmal genannt. Aber diesen Begriff wollen wir eigentlich nicht mehr verwenden, das hat mir gestern Abend noch eine Epidemiologin beigebracht, das fand ich sehr nett von ihr. Das ist also ein alter Begriff. Aber prinzipiell eben diese Kontaktübertragung, das ist die Vorstellung, dass das Virus an der Hand oder auch sogar auf Oberflächen wie Türklinken klebt, weil sich jemand vielleicht gerade die laufende Nase mit den Fingern und nicht mit einem Taschentuch sauber gemacht hat und dann an der Hand das infektiöse Virus hat. Dann fasst er eine Türklinke an und weg ist er. Und dann komme ich ja als nächstes und fasse auch diese Türklinke an. Dann habe ich das Virus an der Hand, jetzt muss ich mir nur noch in den Mund fassen oder in der Nase bohren — und schon habe ich mich infiziert. Das ist die andere Vorstellung von der Übertragung. Aber es ist sicherlich so, dass diese Übertragung weniger effizient ist als die Übertragung über diese grobtropfige Erosion."
Panik ist unangebracht,https://www.ndr.de/nachrichten/info/coronaskript102.pdf,2,Korinna Hennig,Korinna Hennig,Aber das Virus kann auf Oberflächen eine Weile überleben?
Panik ist unangebracht,https://www.ndr.de/nachrichten/info/coronaskript102.pdf,2,Korinna Hennig,Christian Drosten,"Ja, ja, das kann eine Weile da überleben. Aber es ist ziemlich überflüssig, da jetzt Zahlen zu nennen. Es gibt natürlich Labortests — jetzt nicht für das neue Virus, aber für das alte SARS-Virus und auch für andere Erkältungsviren. Und diese Studien widersprechen sich zum Teil. Das liegt daran, dass das ziemlich künstliche Situationen sind. Da nimmt man zum Teil Zellkulturvirus und nicht Virus im Nasensekret und so weiter. Man kann sich aber trotzdem vorstellen, dass das vielleicht so ein, zwei, drei Stunden auf so einer Oberfläche infektiös bleiben kann, wenn es nicht gleich total eintrocknet. Also auf einem Heizkörper ist das wahrscheinlich sofort nicht mehr infektiös, auf einer Türklinke vielleicht ein bisschen länger. Aber es ist ganz schwer, da wirkliche Zahlen zu nennen. Was man sagen kann, ist, was falsche Vorstellungen sind. Dass jemand vor zwei Tagen eine Türklinke angefasst hat und das Virus ist noch infektiös — das ist sicher eine falsche Vorstellung. Da ist das Virus nicht mehr lebensfähig."
Panik ist unangebracht,https://www.ndr.de/nachrichten/info/coronaskript102.pdf,2,Korinna Hennig,Korinna Hennig,"Was die Tröpfcheninfektion angeht, war auch immer mal von Atemschutzmasken die Rede. Ich habe heute früh jemanden gesehen auf einem Fahrrad, der ganz alleine vor sich hin fuhr, eine Atemschutzmaske hatte und da so rein und raus atmete, was ist dazu zu sagen?"
Panik ist unangebracht,https://www.ndr.de/nachrichten/info/coronaskript102.pdf,2,Korinna Hennig,Christian Drosten,"Dazu ist zu sagen: Für dieses Tragen von Atemschutzmasken in der normalen Umgebung durch den Normalbürger – da gibt es keine wissenschaftliche Evidenz, dass das irgendeinen Nutzen hat oder irgendeinen Schutz bietet. In der jetzigen Situation ist es tatsächlich so, dass es kaum noch Atemschutzmasken zu kaufen gibt. Und wir brauchen diese Atemschutzmasken im Krankenhaus. Im Krankenhaus direkt, also die Krankenschwester, die ständig mit so einem Patienten zu tun hat, die profitiert von einer Atemschutzmaske. Die wird sich unter anderem deswegen vielleicht weniger infizieren, wenn so ein Patient sie anhustet. Da gibt es auch kleine Flüssigkeits-Spritzer, die dann abgehalten werden. Wir haben tatsächlich im Moment ein bisschen das Problem, dass wir diese Atemschutzmasken für das medizinische Personal nur noch unter Schwierigkeiten bestellen können. Und es macht es natürlich nicht leichter, wenn sich jetzt die gesamte Bevölkerung auch noch denkt, ich kaufe mir das irgendwo im Internet. Denn egal, ob man es im Internet bestellt oder in der Apotheke — es kommt aus demselben Lager. Und da muss man schon sagen, man sollte sich jetzt eben nicht in der Bevölkerung mit solchen Atemschutzmasken eindecken. Erstens, weil sie nicht wirken. Zweitens, weil man sie dann da weg kauft, wo sie eigentlich gebraucht werden."
Panik ist unangebracht,https://www.ndr.de/nachrichten/info/coronaskript102.pdf,2,Korinna Hennig,Korinna Hennig,"Wir haben gestern auch versprochen, wir sprechen aus wissenschaftlicher Sicht über die Ansteckungsrate. Die Wissenschaft spricht von der Attack Rate — also wie viele andere steckt ein Infizierter durchschnittlich an — und wie schnell? Was wissen Sie derzeit darüber?"
Panik ist unangebracht,https://www.ndr.de/nachrichten/info/coronaskript102.pdf,2,Korinna Hennig,Christian Drosten,"Ja, also, da gibt es eigentlich zwei Maßzahlen oder Maßeinheiten, um einzuschätzen, wie gut sich so eine Infektionskrankheit verbreitet. Die moderne Maßzahl ist die Reproduktionsziffer, die Basis-Reproduktionsziffer R0, aber auch die effiziente Reproduktionsziffer RE. Und man kann ganz prinzipiell sagen, es ist eine Zahl, die sagt, wenn sich in dieser jetzigen Generation jemand infiziert hat, und der trägt das Virus weiter: Wie viele Patienten wird der dann im Durchschnitt in der nächsten Infektionsgeneration anstecken? Und das ist bei diesem Virus errechnet worden. Es ist ein Wert von um die 2,5. Also einer, der jetzt infiziert ist, wird in der nächsten Woche im Durchschnitt 2,5 Folgefälle verursachen. Das ist bei einer Person keine sehr dramatische Vorstellung, wenn man sich aber vorstellt, wir haben hundert Infizierte, und in der nächsten Generation sind es dann schon 350, denn die alten hundert sind auch immer noch krank. Weiter und weiter gedacht, hat man es hier dann doch mit einer dramatischen Exponentialfunktion zu tun. Das ist aber ein sehr theoretischer Wert, der sich aus frühem Datengut erheben lässt. Aus wenigen schon bekannten Patienten kann man das ableiten. Und man muss nicht sehr systematisch epidemiologisch aufsuchend arbeiten. Also man muss nicht ganz systematisch die Patienten anschauen, sondern man kann das aus indirekten Daten, aus gemeldeten Daten ableiten. Das hat einen unglaublichen wissenschaftlichen Charme für Krankheitsmodellierer, die nicht selber epidemiologisch tätig sind, sondern nur eine Weiterverwendung von veröffentlichten Daten betreiben. Und wir haben in der Infektionsepidemiologie praktisch schon eine Modeerscheinung, dass die ersten gemeldeten Zahlen immer gleich von solchen Krankheitsmodellierern genommen werden, um sie in schnelle wissenschaftliche Veröffentlichungen umzuwandeln, um diesen magischen Wert R0 zu ermitteln. Man muss dazu sagen, das ist natürlich erst mal so ein gewisses Geschäftsgebaren in der Wissenschaft. Jetzt haben alle Angst, und da sind die großen Wissenschaftsjournale ganz empfänglich für die schnellen Paper. Und darum wissen wir jetzt schon aus mehreren Quellen, wie R0 eingeschätzt wird. Dann sieht man schon, wie stark diese Einschätzungen auch schwanken. Da gibt es einen einfacheren Wert, der ist für mich viel besser vorstellbar und das ist die Attack Rate, das ist die Frage: Wer hat sich infiziert von denen, die sich hätten infizieren können, weil sie Kontaktpersonen sind? Also, wir haben einen Patienten, der hat die Krankheit und wir fragen, wer hatte Kontakt und schreiben alle diese Kontakte auf eine Liste. Nach zwei Wochen oder so testen wir die alle und können dann sagen, wer hat sich jetzt hier infiziert? Und da sehen Sie schon, dazu muss man genau hinschauen. Dazu muss man wirklich aufsuchende Epidemiologie machen, Fragebögen ausfüllen und mit Patienten sprechen. Aber wenn man das tut, dann kriegt man ein viel plastischeres Schätzbild, und das kann man dann vergleichen — zum Beispiel mit Grippepandemien."
Panik ist unangebracht,https://www.ndr.de/nachrichten/info/coronaskript102.pdf,2,Korinna Hennig,Korinna Hennig,"Kann man den Vergleich ziehen, können Sie — mit allen Fragezeichen behaftet — ungefähr sagen, wie es sich jetzt verhält?"
Panik ist unangebracht,https://www.ndr.de/nachrichten/info/coronaskript102.pdf,2,Korinna Hennig,Christian Drosten,"Genau, also das ist jetzt tatsächlich meine ganz eigene Schätzung. Die basiert so ein bisschen auf den Daten über die Münchner Patienten, die noch gar nicht veröffentlicht sind. Aber wo ich auch ein bisschen mitgearbeitet habe, mitgeholfen habe, die Daten zu erheben. Die Auswertung ist vor allem vom Robert Koch Institut und von den Münchner Experten im Gesundheitsamt gemacht worden. Und was man da sagen kann, ist, dass die Attack Rate — bei den Fällen außerhalb von engen Familien, da gelten andere Regeln, die sind so eng miteinander verbunden -, so ungefähr bei fünf Prozent lag. Die wurden aber besonders früh isoliert in München, sodass man sagen kann, die hatten wahrscheinlich nur die halbe Infektionszeit zur Verfügung, um weitere Patienten zu infizieren. Und es gibt so ein paar Überlegungen, anhand derer man sagen kann, die wirkliche Attack Rate bei den Risikokontakten wird in München wohl so irgendwo knapp über zehn Prozent gelegen haben. Zehn bis vielleicht knapp unter 20 Prozent. Das ist etwas weniger als bei einer pandemischen Influenza. Das ist so wie bei der damaligen Schweinegrippe. Da lag das so bei 20, 22 auch mal 30 Prozent — je nach Studie, das muss man immer sagen. Alle diese Werte sind von der Umgebung abhängig. Wenn eine Krankheit in einer dichten Bevölkerung auftritt, dann wird die nun mal besser übertragen als in einer weniger dichten Bevölkerung. Soziales Distanzgefühl in einer Kultur zum Beispiel trägt auch dazu bei. Eine distanzierte Kultur, wo wir alle Abstand voneinander haben, macht geringere Übertragungsziffern als eine Kultur, in der man sich ständig anfasst und in der es wenig Individualdistanz gibt."
Panik ist unangebracht,https://www.ndr.de/nachrichten/info/coronaskript102.pdf,2,Korinna Hennig,Korinna Hennig,"China ist doch aber eigentlich eine eher distanziertere Kultur, was das Begrüßungs-Verhalten angeht, zum Beispiel."
Panik ist unangebracht,https://www.ndr.de/nachrichten/info/coronaskript102.pdf,2,Korinna Hennig,Christian Drosten,"Ich glaube, das ist in China nicht ganz so leicht zu pauschalisieren. Also, Sie haben schon recht, das ist so. Da gibt es eine gewisse Höflichkeit und formales Verhalten. Aber gleichzeitig gibt es diese sehr engen gedrängten Städte, diese überfüllten U-Bahnen und so weiter, was dann wieder eine sehr enge Sozialdistanz bewirkt. Aber nur um es noch einmal kurz zu sagen: Der Eindruck, der im Moment besteht, ist, dass hier bei uns in so einer Situation wie in einer Firma in Deutschland eine sekundäre Attack Rate (das ist der Fachbegriff) herrscht, die wahrscheinlich etwas niedriger ist als bei einer Grippepandemie."
Panik ist unangebracht,https://www.ndr.de/nachrichten/info/coronaskript102.pdf,2,Korinna Hennig,Korinna Hennig,"Wir haben ja jetzt aber keine Grippepandemie, sondern eine normale Grippewelle."
Panik ist unangebracht,https://www.ndr.de/nachrichten/info/coronaskript102.pdf,2,Korinna Hennig,Christian Drosten,"Ja, das ist nicht vergleichbar."
Panik ist unangebracht,https://www.ndr.de/nachrichten/info/coronaskript102.pdf,2,Korinna Hennig,Korinna Hennig,"Das heißt, kann man da trotzdem Zahlen nennen, wie die Attack Rate bei Grippe jetzt zum Beispiel wäre?"
Panik ist unangebracht,https://www.ndr.de/nachrichten/info/coronaskript102.pdf,2,Korinna Hennig,Christian Drosten,"Ja, das kann man sagen. Die liegt da so im Bereich von zehn, 15 Prozent, so in demselben Bereich wie bei den Münchner Fällen in Wirklichkeit. Die Schätzung wäre eben für so eine Sekundäre Attack Rate, dass wir da so im Bereich von knapp über zehn bis knapp unter 20 Prozent liegen. Das ist meine Schätzung."
Panik ist unangebracht,https://www.ndr.de/nachrichten/info/coronaskript102.pdf,2,Korinna Hennig,Korinna Hennig,"Aber immer vorausgesetzt, dass ich mich sozusagen schon inmitten von einem Infektionsherd befinde."
Panik ist unangebracht,https://www.ndr.de/nachrichten/info/coronaskript102.pdf,2,Korinna Hennig,Christian Drosten,"Genau, also man ist in einem Infektionsgeschehen und man ist ein Risikokontakt eines Infizierten."
Panik ist unangebracht,https://www.ndr.de/nachrichten/info/coronaskript102.pdf,2,Korinna Hennig,Korinna Hennig,"Ich muss noch einmal auf den Grippefälle zurückkommen, weil das auch immer wieder eine Frage ist, die ganz viele Hörer haben — auf die Gefahr hin, dass wir den täglichen Murmeltier-Effektvhaben. Wir haben Grippesaison. Influenzaviren sind sehr ansteckend, wie wir gerade gehört haben. Trotzdem bekommt die Grippe längst nicht so viel Aufmerksamkeit wie das Coronavirus. Es gibt da bei einer Grippeinfektion ja auch keine Quarantäne. Warum ist das jetzt so anders?"
Panik ist unangebracht,https://www.ndr.de/nachrichten/info/coronaskript102.pdf,2,Korinna Hennig,Christian Drosten,"Das hat verschiedene Gründe. Also erstens ist es so, dass wir gegen die Grippe etwas tun können, nämlich impfen. Und es gibt also einen Impfstoff, der gerade auf Bevölkerungsebene sehr gut wirkt. Und da ist es einfach die falsche Maßnahme, zu sagen, die Leute müssen sich voneinander entfernen, und wir müssen Quarantäne verhängen. Die richtige Maßnahme ist, zu sagen: bitte impfen. Und das wird auch immer gesagt, jedes Jahr im Herbst in allen Betrieben und von den Gesundheitsämtern. Und die Leute machen es trotzdem nicht. Wir bräuchten eigentlich Durchimpfungsraten von 70 Prozent, um so eine Influenza-Saison so richtig zu drücken in der Auswirkung."
Panik ist unangebracht,https://www.ndr.de/nachrichten/info/coronaskript102.pdf,2,Korinna Hennig,Korinna Hennig,"Also eigentlich auch zum Schutz von Risikopatienten, so wie wir das bei den Masern ja auch wollen."
